id,url,source_name,source_url,title,subtitle,author_name,publish_date,content,top_image_url,top_image_caption,created_at,tags,categories
3478,https://timesofmalta.com/article/mfcc-directors-cleared-2014-structure-collapse-injured-worker.1104039,Times of Malta,https://timesofmalta.com,MFCC directors cleared of 2014 structure collapse that injured worker,Court finds exact cause of accident was not clear so directors could not bear criminal responsibility,Claudia Calleja,22/01/2025,"Three MFCC directors and two officials were cleared of involuntarily injuring a worker when a lighting metal structure collapsed during preparations for the rock opera Gensna 11 years ago.  A worker had sustained serious injuries and others were slightly injured when a metal arch collapsed while workers were fixing lighting and other equipment on March 17, 2014, at the Malta Fairs and Conventions Centre (MFCC). Following a magisterial inquiry into the case, several people had been charged over the incident. These were MFCC directors Chris Vassallo, Nazzareno Vassallo and Gerald Borg, CEO Anita Mifsud and projects manager Mark Anthony Farrugia.  They pleaded not guilty to involuntarily causing serious injuries to worker Emanuel Ronayne through their negligence. They were also charged with involuntarily causing slight injuries to other workers, causing damages to Nexos Ltd and RVC Ltd and breaching the Occupational Health and Safety Act.  Magistrate Caroline Farrugia Frendo heard how, on the day, workers were fixing lighting and other cables onto a metal arch ahead of the rock concert. The metal arch collapsed. Ronayne was passing some cables when it happened and he felt a ""sudden massive blow"" that resulted in him suffering from perforated lungs, a ruptured spleen, fractured ribs on his left side as well as fractures to several vertebrae.  The magistrate heard several witnesses testify how the arch had been put in place in 2006. It was used to affix lighting and screens and could be moved around depending on the needs of the event being organised. It moved on wheels that ran on rails and had to be dragged with fork lifters. The same procedure of moving the arch had been used since it was set up. A couple of days before the incident the arch had been moved according to the needs of the rock concert. Usually, lighting was then fixed according to an approved plan agreed on by Nexos, RVC and MFCC and under the supervision of an architect. In this case, the approved plan had not yet been supplied and the architect had not been appointed to supervise the works. The magistrate ruled that, although responsible for the company, this did not mean that the accused were criminally responsible for anything that happened there. She also noted that, according to court expert Alex Torpiano, the collapse was the result of three factors: the unbalanced loading of the arch, the way the arch was moved, and the contact between the arch's wheels and the concrete floor. It was not clear if one or all of these factors had caused the accident. Since the exact cause of the accident could not be pinned down, the court could not attribute blame to the directors of the MFCC or any of its workers. Lawyer Joe Giglio represented the Vassallos, Borg and Mifsud while lawyer Patrick Valentino appeared for Farrugia.",https://cdn-attachments.timesofmalta.com/0757dd01455e192e9adca6530be05becee258e5e-1737541280-e07e1846-1920x1280.png,A metal arch had collapsed onto a worker at the MFCC in 2014. Photo: Police,2025-07-03 15:11:14.01184+00,"{Accident,Court,National}",{}
3443,https://timesofmalta.com/article/former-finance-minister-proposes-extended-school-hours-activities.1104099,Times of Malta,https://timesofmalta.com,Former finance minister proposes extended school hours for activities,"'Integrated extracurricular activities could reduce traffic and boost family quality time', Fenech says",Emma Borg,23/01/2025,"Former Finance Minister Tonio Fenech has suggested extending school hours - not for teaching, but to incorporate extracurricular activities into the education system. Appearing on the program Il-Kazin fuq Tokis, set to air on Friday, Fenech discussed how schools could better utilise their facilities after normal hours.  ""We have invested a lot in schools,"" Fenech said, emphasising that school sports facilities often lay unused after the school day ends. He explained that children often leave school, complete their homework at home then head out again for extracurricular activities. This arrangement, he said, creates unnecessary traffic as parents ferry their children to different locations for activities. ""Why don't we focus all that energy on extending the school hours - but not on teachers?"" Fenech explained. He proposed that teachers would not be expected to take on additional responsibilities, but instead extracurricular educators such as football and tennis coaches and dance and drama instructors would be used instead. ""Why don't they become an integrated part of the educational system? That way, instead of children running around everywhere, they would be focused in one place,"" he added. Fenech suggested that after-school hours could also be used for children to complete their homework, ensuring they have more quality time with their families when they get home. He argued this would also align school and work hours, making life easier for parents and potentially reducing traffic. While noting that the Malta Union of Teachers (MUT) had previously opposed his proposal, however, Fenech did not discuss the reasons for the union's rejection during the discussion.  The debate surrounding school hours has gained traction following a recent study by the National Commission for the Promotion of Equality (NCPE) which highlighted the ""marked incompatibility"" between Malta's short school hours and the typical eight-hour workday.  The NCPE noted that Malta's school opening hours are among the shortest in the EU. In 2011, Roger Murphy, a professor of education at the University of Nottingham, told Times of Malta that Maltese students spend significantly less time in school compared to students in other developed countries. The MUT has disputed this claim. Last week, Education Minister Clifton Grima commented on the topic, saying: ""The education system should revolve around children's well-being. If we prioritise other things, we would be making a mistake."" Grima emphasised the importance of family time in a child's development, noting that children should be able to spend quality time at home. Fenech's proposal remains one of several ideas being floated to address the issue.",https://cdn-attachments.timesofmalta.com/514abb6070ab97865329680e08916fe91eb333d6-1737631060-f022a7bc-1920x1280.png,Tonio Fenech on the extension of school hours. Photo: Jonathan Borg,2025-07-03 15:11:04.714187+00,"{Children,Education,National,Traffic}",{}
3410,https://timesofmalta.com/article/do-local-councils-authority-issue-tow-zone-notices-events.1103907,Times of Malta,https://timesofmalta.com,Do local councils have the authority to issue tow zone notices for events?,Ombudsman questions legal authority of councils to issue such orders,Jacob Borg,24/01/2025,"An investigation by the ombudsman has raised questions on the enforceability of notices about tow zones issued by local councils for specific events in their locality.  The case centres around a woman who had her car towed after leaving it in an area with parking restrictions starting at 7pm.  Her car ended up being towed away at 2.30pm, several hours before the restrictions started, due to ""conflicting notices"".  Notices at the parking area indicated the tow zone would begin at 7pm, however other notices affixed near flyers for an event organised by a local council indicated an earlier time of 2pm.  The 7pm notice was issued by a local council, that was not named in the ombudsman's report, following a notification about the parking restrictions published in the Government Gazette.  According to traffic regulations, the ombudsman said, only the commissioner of police or Transport Malta can issue temporary traffic orders for specific events.  The investigation highlights that local councils lack the legal authority to issue notices for events with the same enforceable power as the police or Transport Malta.  The local council admitted to organising the event and affixing the tow zone signs, however conflicting notices at the site created confusion, the ombudsman said.  It was concluded that the woman was unfairly penalised due to inconsistent notices and administrative oversights by the local council.   This issue appears to be separate from a 2022 court ruling deeming it illegal for private individuals to fix tow zone signs on a property, as this should only be done by a government entity. The following year, the law was changed, allowing applicants to affix tow zone signs issued by a local council.",https://cdn-attachments.timesofmalta.com/6a7019625c44a86ce3f194c876190fb4621183a5-1737292741-46c13267-1920x1280.jpg,A woman’s car was towed due to ‘conflicting’ notices.,2025-07-03 15:10:55.818553+00,"{""Local Councils"",National,Ombudsman,Traffic,Transport}",{}
3315,https://timesofmalta.com/article/watch-trafficreducing-measures-announced-in-weeks-says-minister.1104411,Times of Malta,https://timesofmalta.com,"Watch: Traffic-reducing measures to be announced 'in weeks', says minister","New bus routes to service industrial estates, Chris Bonett says",Marc Galdes,29/01/2025,"New measures to reduce traffic congestion on the road will be introduced in the coming weeks, Transport Minister Chris Bonett has pledged.  Bonett made one specific promise - to introduce new bus routes to industrial areas across the country - and did not specify which other measures would be introduced.   The Transport Ministry has been working on around 20 short and medium-term proposals to ease traffic pressures for the past months. Bonett had given a sneak peek of them at a press conference in November, then discussed them with social partners before opening them up to public consultation. The consultation period ended in December. In a Times of Malta interview last September, Bonett vowed to introduce the first changes by the end of March 2025.  Speaking at a press conference on Wednesday, he said that target deadline was still on track. ""In the coming weeks,  Bonett said that they still need to determine the logistical details of who will have access to the investigation, ensuring that the rights of the victims are respected.",https://cdn-attachments.timesofmalta.com/9d0fea5076e145b9f2d6a5ac02407fdfdd555e17-1738157909-2532cb37-1920x1280.jpg,File Photo,2025-07-03 15:10:30.484435+00,"{Accident,National,Traffic,Transport}",{}
3218,https://timesofmalta.com/article/his-body-one-piece-relatives-recall-el-faroud-tragedy-30-years.1104594,Times of Malta,https://timesofmalta.com,'His body wasn't in one piece': relatives recall Um El Faroud blast 30 years on,Times of Malta revisits tragedy in the first episode of Times Talk podcast,Mark Laurence Zammit,03/02/2025,"Mary Grace Sciberras will never forget the harrowing scene she saw in hospital 30 years ago, after her family was awoken in the middle of the night and told their father, Angelo, had been ""slightly injured"" at work. ""When we arrived in hospital someone approached my brother and asked him whether he could recognise our father. They told us he had, in fact, died,"" Sciberras, then a young woman in her early twenties, recalled. ""I will never forget the scene I saw that day. His body was not in one piece."" Angelo was one of nine dockyard workers killed in a powerful explosion at the then state-owned Malta Drydocks 30 years ago - a tragedy that will remain one of the darkest chapters in Malta's industrial history and one of the worst workplace tragedies since the war.  But for Sciberras, Seguna and the relatives of those who perished, the pain remains raw even after three decades. Following the inquiry, the structurally damaged Um El Faroud was deemed a total loss and the decision was made to scuttle the ship off the southern coast as an artificial reef and diving attraction. Today, the wreck serves as a popular destination for divers, while a memorial plaque on the ship pays tribute to the nine workers who lost their lives. Paola's Christ the King Basilica, where the massive funeral was held for all victims 30 years ago, will be celebrating a mass for the repose of the souls of the victims Monday (today) at 6.30pm. Subscribe to the Times Talk podcast on Spotify, Apple Podcasts or your favourite podcast app.",https://cdn-attachments.timesofmalta.com/68909a975d9f92d43951aea7d53b28b031c7d2e8-1738509083-afeabc04-1920x1280.jpeg,Crowds pay their respects at the funeral held at Paola parish church. Photo: Courtesy of GWU and Union Print Library,2025-07-03 15:10:05.471117+00,"{Accident,History,National,Timestalk}",{}
3204,https://timesofmalta.com/article/64-magisterial-inquiries-traffic-accidents-pending-60-days.1104707,Times of Malta,https://timesofmalta.com,64 magisterial inquiries into traffic accidents pending for more than 60 days,New bill proposed by government will extend 60-day deadline to six months,Times of Malta,05/02/2025,"There are currently 64 magisterial inquiries looking into traffic accidents that have been pending for more than 60 days, the justice minister told parliament. Replying to a parliamentary question by PL MP Katya De Giovanni, Jonathan Attard said 59 of the inquiries are pending before the Maltese courts and another five before the Gozo court.  De Giovanni also asked how many of the pending inquiries risked becoming time-barred.  However, Attard said only the magistrate conducting the in genere could answer the question.  The current magisterial inquiries law contains a provision saying that inquiries should be completed within 60 days. However, this provision is often ignored and a new bill proposed by the government will extend this to six months. But magistrates will now have a hard two-year deadline to complete their work. Once the two years are up, the magistrate will have to send all the inquiry's material to the Attorney General, whether the inquiry is ready or not. Road accident investigations are limited to magisterial inquiries, are kept secret and merely seek to assign blame. Separately the government has promised the setting up of a bureau to investigate road accidents. It was meant to start operating in December 2024 after 2023 saw a record number of deaths on the roads. A government document on safer transport had envisaged all necessary legal changes would be presented to parliament by the end of July 2024, ""with the aim of the changes coming into force by the end of December 2023"". However, in December the transport ministry told Times of Malta that legal details were still being ironed out before they went to cabinet and parliament.",https://cdn-attachments.timesofmalta.com/4248300758ef607eaa382e06ec3b78052dc29757-1738744884-42cd2c46-1920x1280.jpg,"Road accident investigations are limited to magisterial inquiries, are kept secret and merely seek to assign blame. File photo: Times of Malta",2025-07-03 15:10:01.691149+00,"{National,Parliament,Roads,Traffic}",{}
3139,https://timesofmalta.com/article/three-thirdcountry-nationals-detained-face-deportation-traffic-stop.1104820,Times of Malta,https://timesofmalta.com,Three third-country nationals detained and face deportation after traffic stop,Two drivers were separately found to be driving without a license,Times of Malta,06/02/2025,"Three third-country nationals were detained and will be returned to their country of origin after being found to be living in Malta illegally, the police said on Thursday night. In a statement, the police said three people from Pakistan, Syria and Ghana were apprehended by police during a traffic inspection in Triq Garibaldi, Luqa. They were subsequently taken to a detention centre to await being returned to their country of origin, the police said. Over the course of the traffic operation around 100 vehicles were stopped, 28 traffic conventions issued, a vehicle towed and two drivers were found to be driving without a license. The police said the inspection was part of an ongoing effort to improve road safety.",https://cdn-attachments.timesofmalta.com/aca5c77df789244274f5b4e6da2d612d75cffc7e-1738871762-29be8bc9-1920x1280.png,"Some 100 cars were stopped during the inspection. Photo: Communications Office, Malta Police Force.",2025-07-03 15:09:44.771174+00,"{Migration,National,Police,Traffic}",{}
3076,https://timesofmalta.com/article/maltese-woman-left-head-spinal-injuries-mount-etna-sled-accident.1104963,Times of Malta,https://timesofmalta.com,Maltese woman left with head and spinal injuries after Mount Etna sled accident,Fog and heavy snowfall prevented rescue by helicopter,James Cummings,10/02/2025,"A 47-year-old Maltese woman suffered spinal injuries and a severe head injury on Sunday after slipping off a sled inside a crater of Sicily's Mount Etna, according to Italian media. The woman, who suffered bruises and abrasions all over her body, was rescued from the Silvestri crater by members of the Sicilian Alpine and Speleological Rescue (CNSAS) from Etna's south station, Italian media said. She was rescued from the slopes by stretcher and taken to the edge of the crater before being transferred to a hospital by ambulance, after unfavourable weather conditions including fog and heavy snowfall prevented evacuation by helicopter. The woman was taken to Cannizzaro Hospital in Catania for further treatment. Her rescue was not the only one to take place Sunday; local media said a woman from Augusta suffered a suspected hand fracture after also falling from a sled, while a 49-year-old woman from Milazzo was rescued after falling ill. The Silvestri Craters are a popular tourist destination and among the most visited parts of the Mount Etna, located just below the top of the volcano on its southeastern slope. Questions have been sent to the foreign ministry.",https://cdn-attachments.timesofmalta.com/e471503e97b73d25ea48b20b66c1979302c2e4d7-1739177447-aa27694f-1920x1280.jpeg,The woman was taken from the site by stretcher. Photo: Sicilian Alpine and Speleological Rescue (CNSAS).,2025-07-03 15:09:28.710369+00,"{Accident,Italy,National,Tourism}",{}
3009,https://timesofmalta.com/article/750-fined-overspeeding-since-january-1.1105082,Times of Malta,https://timesofmalta.com,750 have been fined for overspeeding since January 1,"Some offenders were driving at between 113 and 150 km/h in areas where the maximum is 60, 70 or 80 km/h.",Times of Malta,12/02/2025,"The police booked 60 motorists for driving at excessive speed over the weekend, pushing the number fined for overspeeding since January 1 to 750. The police said 500 road checks have been made so far this year and thousands of vehicles were stopped, with fines issued for various breaches. Most of the checks were made on the Coast Road, St Paul's Bay bypass and Garibaldi Road, Marsa, where several drivers were found driving at speeds varying between 113 and 150 km/h in areas where the maximum is 60, 70 or 80 km/h.  Thirty road checks were held in different localities during the last weekend, and some 800 vehicles were stopped. The police urged drivers to observe traffic regulations for their own safety and that of others.",https://cdn-attachments.timesofmalta.com/d4a08571cc050f741e74c238cd789cb3cbf1e7c2-1739390958-a3bcf9c9-1920x1280.jpg,The police have been cracking down on over speeding.,2025-07-03 15:09:09.901188+00,"{National,Traffic}",{}
2959,https://timesofmalta.com/article/higher-purity-cocainerelated-deaths-spark-lab-concerns.1105284,Times of Malta,https://timesofmalta.com,"Higher purity, cocaine-related deaths spark lab concerns",Cocaine boomed in the last two years; purity increased by over 20 per cent,Marc Galdes,17/02/2025,"Updated 12.50pm A forensic laboratory is raising alarm over the rising purity of cocaine, which is increasingly linked to a growing number of drug-related deaths. Cocaine was the most common drug found in post-mortem toxicology reports in 2024, according to data gathered by the Forensic Analysis Laboratory (FAL).  The FAL also found lidocaine which acts as a local anaesthetic which is used to ""trick the user"" as it creates a numbing effect, that is usually attributed to greater cocaine purity. The laboratory also found that a substance called pink cocaine or tucibi has garnered a lot of popularity, but it does not share any resemblance to traditional cocaine. ""It is a compound derived from a mixture of MDMA, amphetamine, LSD, and other synthetic drugs, resulting in a potent and unpredictable substance,"" the report said. Cannabis NGO reacts Reacting, cannabis NGO ReLeaf said cannabis use has increased in Malta and the presence of the drug remained in the bloodstream for weeks and months, irrespective of impairment levels. ""Therefore, when considering these two important aspects and the fact that tests were carried out postmortem, it is very difficult to reach conclusions if the detection of cannabis in the bloodstream is correlated to the actual accident,"" ReLeaf said. It added that data from the NSO and other reputable institutions showed that overspeeding and mobile use were more directly linked to fatal traffic accidents.",https://cdn-attachments.timesofmalta.com/3184e169d85d4f288026f0d4d847bdc10aca1ecd-1739727983-01818c63-1920x1280.jpg,A block of cocaine analysed by the lab. Photo: Forensic Analysis Laboratory,2025-07-03 15:08:56.335959+00,"{Accident,Drugs,Health,National}",{}
2927,https://timesofmalta.com/article/traffic-gridlock-malta-biggest-problem-times-malta-poll.1105236,Times of Malta,https://timesofmalta.com,Traffic gridlock is Malta's biggest problem: Times of Malta poll,The rising cost of living is also on people's minds,Neville Borg,18/02/2025,"Updated 1.26pm with PN statement. Malta's traffic woes are now the country's biggest problem, according to a new Times of Malta poll, narrowly edging out other concerns such as the cost of living, over-construction and corruption. The poll finds that when asked to name Malta's biggest problem, 28% of respondents pointed to the country's ongoing struggle with traffic, parking and public transport. This is the first time that traffic tops the list, which was typically been the domain of cost of living concerns in recent years. Traffic is also mentioned as one of the top concerns for individuals, with 15% saying that it is the issue that troubles them most on an individual basis. The findings come as the government mulls the introduction of a host of measures aimed at cutting down on congestion. But recent data suggests that transport minister Chris Bonett has his work cut out, with 27 new vehicles being added to Malta's roads each day. Cost of living worries dip but still linger Despite the dip in inflation over the past year, with Europe's cost-of-living crisis seemingly in the rearview mirror, the poll suggests that cost of living remains a major concern for many people. Cost of living is listed as the country's second-biggest problem, narrowly trailing traffic, with 27% of respondents saying that it is the issue that Malta most needs to address. But this nonetheless represents a dip from previous polls, in which it often topped the list with well over a third of respondents saying it was Malta's biggest concern. And the rising cost of living remains the issue that most impacts people on an individual level, with one in five saying that it is their biggest personal struggle, more than any other issue.  And, unlike most other previous polls, in which people of almost all ages listed corruption as one of the country's top concerns, only respondents over the age of 65 listed it amongst Malta's top three problems this time around. The poll, carried out by market research firm Esprimi, surveyed 600 people between January 30 and February 12. PN reacts: Transport one of government's biggest failures In a reaction to the survey findings, the Nationalist Party said it confirmed that transport was one of the government's biggest failures. ""Almost four years ago, just a few months before a general election, Labour presented the Metrò project, spending more than €2 million of taxpayers' money on it. As soon as the election was over, they scrapped it. Robert Abela and his colleagues always knew they were never going to implement this project, yet they were comfortable wasting public money just to make people believe they were going to solve all the problems. They misled the public using their own money,"" the party said.  ""Now, we are facing a situation where traffic is not only creating frustration and anger but is also leading to stress and anxiety. In addition, traffic is increasing air pollution in our country, negatively impacting our health and causing further economic damage."" The party reiterated its promises for the sector, including an efficient mass transport system, a stronger infrastructure, well planned roadworks, and incentives for those who choose to give up their car for a number of years in favour of alternative transport. Mark Anthony Sammut, shadow minister for transport, signed the statement.",https://cdn-attachments.timesofmalta.com/9205d1c15c054f7f51d505140f05aee83954d8a4-1739620008-4906072f-1920x1280.jpg,Malta is still struggling to deal with traffic congestion. Image: Karl Andrew Micallef,2025-07-03 15:08:48.367291+00,"{National,Statistics,Traffic,Transport}",{}
